Date,Location/Atoll,Island/Site,Exposure,GPS North,GPS East,Site,Depth,Transect,Transect area,Family,Targeted/Untargeted,Species,No.,Length,Biomass (g),Biomass (kg/ha),Abundance/500m2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.812,073¼26.440,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.813,073¼26.441,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.814,073¼26.442,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.815,073¼26.443,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.816,073¼26.444,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.817,073¼26.445,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.818,073¼26.446,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.819,073¼26.447,2,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.820,073¼26.448,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.821,073¼26.449,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.822,073¼26.450,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.823,073¼26.451,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.824,073¼26.452,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.825,073¼26.453,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.826,073¼26.454,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,14,75.32803373,3.013121349,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.827,073¼26.455,2,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,14,75.32803373,3.013121349,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.857,073¼26.485,2,8m,1,250,scaridae,,Chlorurus sordidus,1,15,76.22721205,3.049088482,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.858,073¼26.486,2,8m,1,250,scaridae,,Chlorurus sordidus,1,17,109.9962772,4.399851087,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.859,073¼26.487,2,8m,1,250,scaridae,,Chlorurus sordidus,1,18,130.0502187,5.20200875,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.860,073¼26.488,2,8m,1,250,scaridae,,Chlorurus sordidus,1,26,381.9746632,15.27898653,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.861,073¼26.489,2,8m,1,250,scaridae,,Chlorurus strongylocephalus,1,52,2911.068627,116.4427451,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.862,073¼26.490,2,8m,1,250,scaridae,,Scarus frenatus,1,42,2586.70577,103.4682308,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.863,073¼26.491,2,8m,1,250,scaridae,,Scarus niger,1,32,755.8911773,30.23564709,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.864,073¼26.492,2,8m,1,250,scaridae,,Scarus rubroviolaceus,1,56,3617.042121,144.6816848,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.865,073¼26.493,2,8m,1,250,scaridae,,Scarus rubroviolaceus,1,58,4008.728726,160.349149,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.866,073¼26.494,2,8m,1,250,scaridae,,Scarus tricolor,1,27,411.79372,16.4717488,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.929,073¼26.557,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,10,23.84328188,0.953731275,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.930,073¼26.558,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,10,23.84328188,0.953731275,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.931,073¼26.559,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,10,23.84328188,0.953731275,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.932,073¼26.560,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,11,31.49735363,1.259894145,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.933,073¼26.561,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,11,31.49735363,1.259894145,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.934,073¼26.562,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.935,073¼26.563,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.936,073¼26.564,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.937,073¼26.565,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.938,073¼26.566,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.939,073¼26.567,2,8m,2,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.940,073¼26.568,2,8m,2,250,Acanthuridae,,Acanthurus lineatus,1,13,32.62067749,1.3048271,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.941,073¼26.569,2,8m,2,250,Acanthuridae,,Acanthurus lineatus,1,14,40.93613597,1.637445439,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.942,073¼26.570,2,8m,2,250,Acanthuridae,,Acanthurus nigrofuscus,1,10,27.89757768,1.115903107,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.943,073¼26.571,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,10,31.51265674,1.26050627,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.944,073¼26.572,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,10,31.51265674,1.26050627,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.945,073¼26.573,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.946,073¼26.574,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.947,073¼26.575,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.948,073¼26.576,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.949,073¼26.577,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.950,073¼26.578,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.951,073¼26.579,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.952,073¼26.580,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.953,073¼26.581,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.954,073¼26.582,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.955,073¼26.583,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.956,073¼26.584,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.957,073¼26.585,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.958,073¼26.586,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.959,073¼26.587,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.960,073¼26.588,2,8m,2,250,Acanthuridae,,Ctenochaetus truncatus,1,14,75.32803373,3.013121349,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.995,073¼26.623,2,8m,2,250,scaridae,,Chlorurus sordidus,1,14,62.27558152,2.491023261,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1064,073¼26.692,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1065,073¼26.693,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1066,073¼26.694,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1067,073¼26.695,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1068,073¼26.696,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1069,073¼26.697,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1070,073¼26.698,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,12,40.61200704,1.624480282,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1071,073¼26.699,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1072,073¼26.700,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1073,073¼26.701,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1074,073¼26.702,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1075,073¼26.703,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1076,073¼26.704,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1077,073¼26.705,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1078,073¼26.706,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1079,073¼26.707,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1080,073¼26.708,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1081,073¼26.709,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1082,073¼26.710,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1083,073¼26.711,2,8m,3,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1084,073¼26.712,2,8m,3,250,Acanthuridae,,Acanthurus nigrofuscus,1,11,37.01507149,1.480602859,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1085,073¼26.713,2,8m,3,250,Acanthuridae,,Ctenochaetus striatus,1,13,59.8053786,2.392215144,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1086,073¼26.714,2,8m,3,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1087,073¼26.715,2,8m,3,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1088,073¼26.716,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1089,073¼26.717,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1090,073¼26.718,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1091,073¼26.719,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1092,073¼26.720,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1093,073¼26.721,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1094,073¼26.722,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1095,073¼26.723,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1096,073¼26.724,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1097,073¼26.725,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1098,073¼26.726,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1099,073¼26.727,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1100,073¼26.728,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1101,073¼26.729,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1102,073¼26.730,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1103,073¼26.731,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,14,75.32803373,3.013121349,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1104,073¼26.732,2,8m,3,250,Acanthuridae,,Ctenochaetus truncatus,1,14,75.32803373,3.013121349,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1128,073¼26.756,2,8m,3,250,scaridae,,Chlorurus sordidus,1,12,39.64274309,1.585709724,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1129,073¼26.757,2,8m,3,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1130,073¼26.758,2,8m,3,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1131,073¼26.759,2,8m,3,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1132,073¼26.760,2,8m,3,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1133,073¼26.761,2,8m,3,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1134,073¼26.762,2,8m,3,250,scaridae,,Chlorurus sordidus,1,14,62.27558152,2.491023261,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1135,073¼26.763,2,8m,3,250,scaridae,,Chlorurus sordidus,1,15,76.22721205,3.049088482,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1136,073¼26.764,2,8m,3,250,scaridae,,Chlorurus sordidus,1,15,76.22721205,3.049088482,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1137,073¼26.765,2,8m,3,250,scaridae,,Chlorurus sordidus,1,15,76.22721205,3.049088482,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1160,073¼26.788,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1161,073¼26.789,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1162,073¼26.790,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1163,073¼26.791,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1164,073¼26.792,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1165,073¼26.793,2,8m,4,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1166,073¼26.794,2,8m,4,250,Acanthuridae,,Acanthurus nigrofuscus,1,13,60.76261022,2.430504409,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1168,073¼26.796,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,13,59.8053786,2.392215144,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1169,073¼26.797,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,13,59.8053786,2.392215144,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1170,073¼26.798,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1171,073¼26.799,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1172,073¼26.800,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1173,073¼26.801,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,15,92.22782308,3.689112923,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1174,073¼26.802,2,8m,4,250,Acanthuridae,,Ctenochaetus striatus,1,16,112.125632,4.485025281,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1175,073¼26.803,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,10,31.51265674,1.26050627,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1176,073¼26.804,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,10,31.51265674,1.26050627,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1177,073¼26.805,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,10,31.51265674,1.26050627,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1178,073¼26.806,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1179,073¼26.807,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1180,073¼26.808,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1181,073¼26.809,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1182,073¼26.810,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1183,073¼26.811,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1184,073¼26.812,2,8m,4,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1212,073¼26.840,2,8m,4,250,scaridae,,Chlorurus sordidus,1,10,23.23606844,0.929442738,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1213,073¼26.841,2,8m,4,250,scaridae,,Chlorurus sordidus,1,13,50.12064708,2.004825883,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1214,073¼26.842,2,8m,4,250,scaridae,,Chlorurus sordidus,1,32,701.862572,28.07450288,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1215,073¼26.843,2,8m,4,250,scaridae,,Scarus niger,1,32,755.8911773,30.23564709,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.649,073¼27.806,3,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,13,51.30911989,2.052364796,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.650,073¼27.807,3,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,14,63.70976826,2.54839073,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.651,073¼27.808,3,8m,1,250,Acanthuridae,,Acanthurus leucosternon,1,15,77.93429316,3.117371726,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.652,073¼27.809,3,8m,1,250,Acanthuridae,,Ctenochaetus striatus,1,13,59.8053786,2.392215144,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.653,073¼27.810,3,8m,1,250,Acanthuridae,,Ctenochaetus striatus,1,13,59.8053786,2.392215144,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.654,073¼27.811,3,8m,1,250,Acanthuridae,,Ctenochaetus striatus,1,14,74.84508408,2.993803363,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.655,073¼27.812,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.656,073¼27.813,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,11,40.33592989,1.613437196,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.657,073¼27.814,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.658,073¼27.815,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.659,073¼27.816,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,12,50.53176248,2.021270499,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.660,073¼27.817,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.661,073¼27.818,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.662,073¼27.819,3,8m,1,250,Acanthuridae,,Ctenochaetus truncatus,1,13,62.17249575,2.48689983,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.667,073¼27.824,3,8m,1,250,Acanthuridae,,Zebrasoma desjardinii,1,13,59.8141694,2.392566776,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.668,073¼27.825,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,10,27.53427107,1.101370843,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.669,073¼27.826,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,11,36.4982258,1.459929032,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.670,073¼27.827,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,12,47.20766591,1.888306637,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.671,073¼27.828,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,12,47.20766591,1.888306637,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.672,073¼27.829,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,12,47.20766591,1.888306637,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.673,073¼27.830,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,12,47.20766591,1.888306637,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.674,073¼27.831,3,8m,1,250,Acanthuridae,,Zebrasoma scopas,1,14,74.46877076,2.97875083,2
