"","date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"120910","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"Acanthuridae","Zebrasoma scopas","Herbivore Grazer",12,47.20766591,1.888306637,2
"121010","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"121110","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"121210","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",28,474.6086824,18.9843473,2
"121310","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"scaridae","Scarus niger","Herbivore Scraper",14,56.38068868,2.255227547,2
"121410","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"scaridae","Scarus niger","Herbivore Scraper",15,70.01883779,2.800753511,2
"121510","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"121610","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"121710","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"121811","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",12,46.9370022,1.877480088,2
"121910","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",12,46.9370022,1.877480088,2
"122012","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"122111","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"122211","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"122310","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12243","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"122512","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"123410","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",10,23.23606844,0.929442738,2
"123510","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",12,39.64274309,1.585709724,2
"123610","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",12,39.64274309,1.585709724,2
"123710","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"123810","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"123910","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"124010","14/03/2013","Maldives","Maldives","Vodamuloo","Maldives.Vodamuloo","Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",13,44.6756079,1.787024316,2
"124110","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"124210","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"124310","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"124410","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12452","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12463","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12471","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12481","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12491","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12501","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125110","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125210","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125310","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125410","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125510","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125610","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125710","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"125810","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12596","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12601","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12612","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12626","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12638","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"12641","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"12652","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"12741","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"12755","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"12761","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"127710","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",20,177.0844938,7.083379752,2
"12784","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",22,234.1321762,9.365287049,2
"12791","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Chlorurus strongylocephalus","Herbivore Scraper",42,1556.980122,62.27920487,2
"12801","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",27,313.94385,12.557754,2
"12811","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",27,313.94385,12.557754,2
"128210","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",28,350.1344,14.005376,2
"128310","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",29,389.00455,15.560182,2
"128410","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",30,430.65,17.226,2
"12851","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",31,475.16645,19.006658,2
"128610","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Hipposcarus harid","Herbivore Scraper",35,683.85625,27.35425,2
"128710","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Scarus frenatus","Herbivore Scraper",22,357.6165479,14.30466192,2
"12887","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Scarus globiceps","Herbivore Scraper",38,1140.95275,45.63811001,2
"12891","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Scarus niger","Herbivore Scraper",13,44.6756079,1.787024316,2
"12901","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"scaridae","Scarus tricolor","Herbivore Scraper",32,683.4554481,27.33821792,2
"12913","15/03/2013","Maldives","Maldives","Kuredhdhoo","Maldives.Kuredhdhoo","Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
