site.name,camera,part,grazable cov,min.surveyed,seg,fish.id,time.entry,family,species,life.phase,size.tl,size.SL,function,total.bites,surveyor,exit.time
ese3,3,2,54,24,37 to 40,20,0:37:00,aca,cstriatus,na,12,,gra.det,2,Sonia,not recorded
ese3,3,2,54,24,37 to 40,21,0:38:13,aca,cstriatus,na,13,,gra.det,8,Sonia,not recorded
ese3,3,2,54,24,37 to 40,22,0:38:45,aca,cstriatus,na,11,,gra.det,20,Sonia,not recorded
ese3,3,2,54,24,37 to 40,23,0:39:06,aca,cstriatus,na,13,,gra.det,2,Sonia,not recorded
ese3,3,3,54,24,0 to 3,24,0:00:00,sca,sniger,tp,16,,scra.sma.exc,54,Sonia,not recorded
ese3,3,3,54,24,0 to 3,25,0:00:07,aca,zscopas,na,11,,gra.det,9,Sonia,not recorded
ese3,3,3,54,24,0 to 3,26,0:00:30,sca,csordidus,ip,16,,scra.sma.exc,16,Sonia,not recorded
ese3,3,3,54,24,0 to 3,27,0:00:47,aca,zscopas,na,12,,gra.det,4,Sonia,not recorded
ese3,3,3,54,24,0 to 3,28,0:01:12,aca,cstriatus,na,15,,gra.det,10,Sonia,not recorded
ese3,3,3,54,24,0 to 3,29,0:02:03,sca,sniger,tp,16,,scra.sma.exc,4,Sonia,not recorded
ese3,3,3,54,24,0 to 3,30,0:02:09,aca,cstriatus,na,14,,gra.det,11,Sonia,not recorded
ese3,3,3,54,24,0 to 3,31,0:02:33,aca,cstriatus,na,11,,gra.det,1,Sonia,not recorded
ese3,4,2,96,24,1 to 4,1,0:01:51,aca,cstriatus,na,15,,gra.det,17,kate,0:02:12
ese3,4,2,96,24,1 to 4,2,0:01:55,aca,cstriatus,na,15,,gra.det,29,kate,0:02:31
ese3,4,2,96,24,1 to 4,3,0:02:37,aca,cstriatus,na,15,,gra.det,11,kate,0:02:48
ese3,4,2,96,24,1 to 4,4,0:03:43,aca,cstriatus,na,12,,gra.det,14,kate,0:03:55
ese3,4,2,96,24,7 to 10,5,0:07:25,aca,cstriatus,na,12,,gra.det,5,kate,0:07:30
ese3,4,2,96,24,7 to 10,6,0:08:16,aca,cstriatus,na,15,,gra.det,3,kate,0:08:21
ese3,4,2,96,24,13 to 16,7,0:14:23,sca,csordidus,IP,20,,scra.sma.exc,3,kate,0:14:25
ese3,4,2,96,24,13 to 16,8,0:14:33,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:14:40
ese3,4,2,96,24,13 to 16,9,0:15:14,sca,csordidus,IP,20,,scra.sma.exc,3,kate,0:15:19
ese3,4,2,96,24,13 to 16,10,0:15:16,sca,csordidus,IP,10,,scra.sma.exc,11,kate,0:15:33
ese3,4,2,96,24,13 to 16,11,0:15:20,aca,zscopas,na,12,,gra.det,21,kate,0:15:43
ese3,4,2,96,24,13 to 16,12,0:15:23,sca,csordidus,IP,20,,scra.sma.exc,7,kate,0:15:53
ese3,4,2,96,24,13 to 16,13,0:15:54,sca,schameleon,TP,25,,scra.sma.exc,6,kate,0:16:00
ese3,4,2,96,24,19 to 22,14,0:21:48,aca,cstriatus,na,12,,gra.det,24,kate,0:21:57
ese3,4,2,96,24,25 to 28,15,0:25:18,aca,cstriatus,na,15,,gra.det,4,kate,0:25:24
ese3,4,2,96,24,31 to 34,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,kate,0:00:00
ese3,4,2,96,24,37 to 40,16,0:37:39,aca,cstriatus,na,15,,gra.det,6,kate,0:37:57
ese3,4,2,96,24,37 to 40,17,0:37:53,aca,cstriatus,na,15,,gra.det,11,kate,0:38:11
ese3,4,2,96,24,37 to 40,18,0:38:43,aca,cstriatus,na,12,,gra.det,6,kate,0:38:53
ese3,4,3,96,24,0 to 3,19,0:01:46,aca,cstriatus,na,15,,gra.det,38,kate,0:02:53
ese3,4,3,96,24,0 to 3,20,0:01:49,aca,zscopas,na,10,,gra.det,33,kate,0:02:24
ese3,4,3,96,24,0 to 3,21,0:01:57,aca,zscopas,na,12,,gra.det,46,kate,0:02:45
ese3,5,1,90,24,38 to 41,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ese3,5,2,90,24,0 to 3,1,0:02:14,sca,sniger,tp,12,,scra.sma.exc,8,Rob,not recorded
ese3,5,2,90,24,6 to 9,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ese3,5,2,90,24,12 to 15,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ese3,5,2,90,24,18 to 21,2,0:18:16,sca,csordidus,tp,20,,scra.sma.exc,3,Rob,not recorded
ese3,5,2,90,24,18 to 21,3,0:18:30,sca,sschlegeli,ip,17,,scra.sma.exc,8,Rob,not recorded
ese3,5,2,90,24,18 to 21,4,0:19:07,sca,csordidus,tp,17,,scra.sma.exc,2,Rob,not recorded
ese3,5,2,90,24,18 to 21,5,0:19:07,sca,sschlegeli,ip,11,,scra.sma.exc,4,Rob,not recorded
ese3,5,2,90,24,18 to 21,6,0:20:22,sca,sschlegeli,ip,9,,scra.sma.exc,6,Rob,not recorded
ese3,5,2,90,24,24 to 27,7,0:25:43,aca,cstriatus,na,11,,gra.det,3,Rob,not recorded
ese3,5,2,90,24,30 to 33,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ese3,5,2,90,24,36 to 39,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ese3,6,1,86,24,28 to 31,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,1,86,24,34 to 37,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,1,86,24,40 to 43,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,2,86,24,3 to 6,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,2,86,24,9 to 12,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,2,86,24,15 to 18,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,2,86,24,21 to 24,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ese3,6,2,86,24,27 to 30,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
lhouse,1,1,66,24,33 to 36,1,0:33:00,aca,cstriatus,na,11,,gra.det,30,Sonia,not recorded
lhouse,1,1,66,24,33 to 36,2,0:33:47,aca,zscopas,na,11,,gra.det,30,Sonia,not recorded
lhouse,1,1,66,24,39 to 42,3,0:39:00,aca,cstriatus,na,13,,gra.det,37,Sonia,not recorded
lhouse,1,1,66,24,39 to 42,4,0:41:41,aca,cstriatus,na,12,,gra.det,10,Sonia,not recorded
lhouse,1,1,66,24,39 to 42,5,0:41:47,aca,cstriatus,na,13,,gra.det,11,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,6,0:04:05,sca,csordidus,ip,12,,scra.sma.exc,6,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,7,0:04:06,aca,cstriatus,na,13,,gra.det,19,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,8,0:04:07,aca,anigrofuscus,na,11,,gra.det,14,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,9,0:05:17,aca,anigrofuscus,na,8,,gra.det,2,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,10,0:05:17,aca,cstriatus,na,12,,gra.det,3,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,11,0:05:17,aca,cstriatus,na,13,,gra.det,1,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,12,0:05:26,aca,cstriatus,na,13,,gra.det,5,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,13,0:05:26,aca,cstriatus,na,12,,gra.det,9,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,14,0:05:26,sca,csordidus,tp,19,,scra.sma.exc,8,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,15,0:05:34,aca,cstriatus,na,13,,gra.det,1,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,16,0:05:54,aca,cstriatus,na,14,,gra.det,4,Sonia,not recorded
lhouse,1,2,66,24,3 to 6,17,0:05:54,aca,cstriatus,na,14,,gra.det,4,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,18,0:09:00,aca,cstriatus,na,12,,gra.det,15,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,19,0:10:13,aca,cstriatus,na,12,,gra.det,36,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,20,0:10:38,sca,csordidus,ip,12,,scra.sma.exc,3,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,21,0:10:45,aca,cstriatus,na,12,,gra.det,21,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,22,0:11:04,sca,csordidus,ip,13,,scra.sma.exc,7,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,23,0:11:05,aca,cstriatus,na,13,,gra.det,81,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,24,0:11:06,sca,csordidus,tp,20,,scra.sma.exc,11,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,25,0:11:25,aca,cstriatus,na,13,,gra.det,23,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,26,0:11:46,sca,csordidus,tp,18,,scra.sma.exc,6,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,27,0:11:46,sca,csordidus,ip,13,,scra.sma.exc,5,Sonia,not recorded
lhouse,1,2,66,24,9 to 12,28,0:11:47,aca,cstriatus,na,12,,gra.det,12,Sonia,not recorded
lhouse,1,2,66,24,15 to 18,29,0:15:00,aca,zscopas,na,13,,gra.det,21,Sonia,not recorded
lhouse,1,2,66,24,15 to 18,30,0:17:23,aca,cstriatus,na,12,,gra.det,5,Sonia,not recorded
lhouse,1,2,66,24,15 to 18,31,0:17:25,aca,zscopas,na,11,,gra.det,2,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,32,0:22:16,aca,cstriatus,na,11,,gra.det,7,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,33,0:22:21,aca,cstriatus,na,13,,gra.det,1,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,34,0:22:24,aca,cstriatus,na,13,,gra.det,54,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,35,0:22:35,sca,csordidus,tp,20,,scra.sma.exc,2,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,36,0:22:40,aca,zscopas,na,12,,gra.det,14,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,37,0:23:17,aca,cstriatus,na,12,,gra.det,12,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,38,0:23:20,aca,anigrofuscus,na,9,,gra.det,1,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,39,0:23:31,aca,cstriatus,na,13,,gra.det,3,Sonia,not recorded
lhouse,1,2,66,24,21 to 24,40,0:23:33,aca,cstriatus,na,10,,gra.det,23,Sonia,not recorded
lhouse,1,2,66,24,27 to 30,41,0:27:15,aca,cstriatus,na,13,,gra.det,106,Sonia,not recorded
lhouse,1,2,66,24,27 to 30,42,0:27:33,sca,csordidus,ip,14,,scra.sma.exc,7,Sonia,not recorded
lhouse,1,2,66,24,27 to 30,43,0:27:45,aca,cstriatus,na,13,,gra.det,27,Sonia,not recorded
lhouse,1,2,66,24,27 to 30,44,0:27:56,aca,zscopas,na,12,,gra.det,5,Sonia,not recorded
lhouse,1,2,66,24,27 to 30,45,0:29:48,aca,cstriatus,na,12,,gra.det,15,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,46,0:34:10,aca,cstriatus,na,12,,gra.det,71,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,47,0:34:10,aca,zscopas,na,11,,gra.det,42,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,48,0:35:16,sca,csordidus,tp,20,,scra.sma.exc,1,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,49,0:35:23,aca,cstriatus,na,14,,gra.det,47,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,50,0:35:23,sca,csordidus,tp,20,,scra.sma.exc,21,Sonia,not recorded
lhouse,1,2,66,24,33 to 36,51,0:35:23,aca,zscopas,na,12,,gra.det,37,Sonia,not recorded
lhouse,2,1,50,24,31 to 34,1,0:31:17,aca,anigricans,na,12,,gra.det,11,kate,0:31:31
lhouse,2,1,50,24,31 to 34,2,0:31:46,aca,anigricans,na,10,,gra.det,23,kate,0:21:05
lhouse,2,1,50,24,31 to 34,3,0:32:04,sca,csordidus,IP,20,,scra.sma.exc,22,kate,0:32:29
lhouse,2,1,50,24,31 to 34,4,0:33:20,sca,csordidus,IP,20,,scra.sma.exc,9,kate,0:33:33
lhouse,2,1,50,24,37 to 40,5,0:37:08,aca,cstriatus,na,15,,gra.det,6,kate,0:37:19
lhouse,2,1,50,24,37 to 40,6,0:37:29,sca,csordidus,IP,20,,scra.sma.exc,10,kate,0:37:39
lhouse,2,1,50,24,37 to 40,7,0:37:40,sca,csordidus,IP,15,,scra.sma.exc,9,kate,0:37:59
lhouse,2,2,50,24,0 to 3,8,0:01:13,aca,anigricans,na,12,,gra.det,10,kate,0:01:27
lhouse,2,2,50,24,0 to 3,9,0:01:23,aca,anigricans,na,10,,gra.det,10,kate,0:01:31
lhouse,2,2,50,24,0 to 3,10,0:01:41,aca,cstriatus,na,15,,gra.det,12,kate,0:01:48
lhouse,2,2,50,24,0 to 3,11,0:01:52,aca,anigricans,na,10,,gra.det,55,kate,0:02:37
lhouse,2,2,50,24,0 to 3,12,0:02:00,aca,cstriatus,na,15,,gra.det,4,kate,0:02:04
lhouse,2,2,50,24,0 to 3,13,0:02:07,aca,cstriatus,na,15,,gra.det,6,kate,0:02:14
lhouse,2,2,50,24,0 to 3,14,0:02:33,sca,csordidus,TP,30,,scra.sma.exc,2,kate,0:02:38
lhouse,2,2,50,24,6 to 9,15,0:06:10,aca,anigricans,na,12,,gra.det,13,kate,0:06:28
lhouse,2,2,50,24,6 to 9,16,0:06:12,aca,cstriatus,na,15,,gra.det,16,kate,0:06:28
lhouse,2,2,50,24,6 to 9,17,0:06:54,sca,schameleon,IP,30,,scra.sma.exc,15,kate,0:07:39
lhouse,2,2,50,24,6 to 9,18,0:07:56,sca,csordidus,IP,20,,scra.sma.exc,9,kate,0:08:12
lhouse,2,2,50,24,6 to 9,19,0:07:57,aca,cstriatus,na,15,,gra.det,8,kate,0:08:08
lhouse,2,2,50,24,6 to 9,20,0:07:59,sca,csordidus,IP,20,,scra.sma.exc,8,kate,0:08:09
lhouse,2,2,50,24,6 to 9,21,0:08:03,aca,anigricans,na,10,,gra.det,10,kate,0:08:16
lhouse,2,2,50,24,6 to 9,22,0:08:10,aca,cstriatus,na,15,,gra.det,16,kate,0:08:32
lhouse,2,2,50,24,12 to 15,23,0:12:22,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:12:28
lhouse,2,2,50,24,12 to 15,24,0:12:42,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:12:59
lhouse,2,2,50,24,12 to 15,25,0:12:48,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:12:59
lhouse,2,2,50,24,12 to 15,26,0:13:08,aca,anigricans,na,10,,gra.det,15,kate,0:13:24
lhouse,2,2,50,24,12 to 15,27,0:14:02,sca,csordidus,IP,20,,scra.sma.exc,1,kate,0:14:08
lhouse,2,2,50,24,12 to 15,28,0:14:47,aca,anigricans,na,10,,gra.det,12,kate,0:15:00
lhouse,2,2,50,24,18 to 21,29,0:18:23,aca,anigricans,na,10,,gra.det,17,kate,0:18:36
lhouse,2,2,50,24,18 to 21,30,0:19:01,aca,anigricans,na,10,,gra.det,2,kate,0:19:08
lhouse,2,2,50,24,18 to 21,31,0:19:23,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:19:34
lhouse,2,2,50,24,18 to 21,32,0:20:19,aca,cstriatus,na,15,,gra.det,11,kate,0:20:28
lhouse,2,2,50,24,18 to 21,33,0:20:20,aca,anigricans,na,10,,gra.det,43,kate,0:21:00
lhouse,2,2,50,24,24 to 27,34,0:24:25,aca,cstriatus,na,15,,gra.det,6,kate,0:24:35
lhouse,2,2,50,24,24 to 27,35,0:24:48,sca,csordidus,IP,20,,scra.sma.exc,2,kate,0:24:53
lhouse,2,2,50,24,24 to 27,36,0:26:13,sca,csordidus,IP,20,,scra.sma.exc,4,kate,0:26:19
lhouse,2,2,50,24,24 to 27,37,0:26:19,aca,anigricans,na,10,,gra.det,11,kate,0:26:28
lhouse,2,2,50,24,24 to 27,38,0:26:26,aca,cstriatus,na,15,,gra.det,21,kate,0:26:40
lhouse,2,2,50,24,24 to 27,39,0:26:30,aca,anigricans,na,10,,gra.det,32,kate,0:26:49
lhouse,2,2,50,24,24 to 27,40,0:26:30,sca,csordidus,IP,20,,scra.sma.exc,11,kate,0:26:42
lhouse,2,2,50,24,24 to 27,41,0:26:42,aca,cstriatus,na,15,,gra.det,3,kate,0:26:47
lhouse,2,2,50,24,30 to 33,42,0:30:00,aca,cstriatus,na,15,,gra.det,14,kate,0:30:12
lhouse,2,2,50,24,30 to 33,43,0:30:01,aca,anigricans,na,10,,gra.det,3,kate,0:30:06
lhouse,2,2,50,24,30 to 33,44,0:30:42,aca,anigricans,na,10,,gra.det,40,kate,0:31:06
lhouse,2,2,50,24,30 to 33,45,0:30:51,aca,cstriatus,na,15,,gra.det,17,kate,0:31:06
lhouse,2,2,50,24,30 to 33,46,0:31:29,aca,cstriatus,na,15,,gra.det,27,kate,0:32:04
lhouse,2,2,50,24,30 to 33,47,0:31:46,aca,nlituratus,na,25,,browser,1,kate,0:31:55
lhouse,2,2,50,24,30 to 33,48,0:32:33,aca,anigricans,na,10,,gra.det,10,kate,0:32:46
lhouse,2,2,50,24,30 to 33,49,0:32:48,aca,anigricans,na,10,,gra.det,19,kate,0:33:00
lhouse,3,1,52,24,14 to 17,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Teb,not recorded
lhouse,3,1,52,24,20 to 23,1,0:21:33,aca,cstriatus,na,9,,gra.det,2,Teb,not recorded
lhouse,3,1,52,24,20 to 23,2,0:21:46,aca,zscopas,na,10,,gra.det,2,Teb,not recorded
lhouse,3,1,52,24,20 to 23,3,0:21:55,aca,cstriatus,na,10,,gra.det,11,Teb,not recorded
lhouse,3,1,52,24,20 to 23,4,0:22:18,sca,csordidus,IP,12,,scra.sma.exc,3,Teb,not recorded
lhouse,3,1,52,24,26 to 29,5,0:26:16,aca,cstriatus,na,10,,gra.det,4,Teb,not recorded
lhouse,3,1,52,24,26 to 29,6,0:26:18,aca,zscopas,na,9,,gra.det,5,Teb,not recorded
lhouse,3,1,52,24,26 to 29,7,0:26:22,aca,cstriatus,na,12,,gra.det,9,Teb,not recorded
lhouse,3,1,52,24,26 to 29,8,0:26:27,aca,cstriatus,na,6,,gra.det,3,Teb,not recorded
lhouse,3,1,52,24,26 to 29,9,0:26:30,aca,cstriatus,na,9,,gra.det,2,Teb,not recorded
lhouse,3,1,52,24,26 to 29,10,0:26:50,aca,zscopas,na,10,,gra.det,10,Teb,not recorded
lhouse,3,1,52,24,32 to 35 ,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Teb,not recorded
lhouse,3,1,52,24,38 to 41,11,0:38:53,sca,schameleon,IP,15,,scra.sma.exc,7,Teb,not recorded
lhouse,3,1,52,24,38 to 41,12,0:39:36,sca,csordidus,TP,13,,scra.sma.exc,2,Teb,not recorded
lhouse,3,1,52,24,38 to 41,13,0:39:55,aca,cstriatus,na,8,,gra.det,9,Teb,not recorded
lhouse,3,2,52,24,0 to 3,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
lhouse,3,2,52,24,6 to 9,14,0:07:04,aca,zscopas,na,10,,gra.det,1,Sonia,not recorded
lhouse,3,2,52,24,6 to 9,15,0:07:19,aca,cstriatus,na,10,,gra.det,4,Sonia,not recorded
lhouse,3,2,52,24,12 to 15,16,0:12:58,sca,csordidus,ip,13,,scra.sma.exc,3,Sonia,not recorded
lhouse,3,2,52,24,12 to 15,17,0:13:39,aca,cstriatus,na,12,,gra.det,6,Sonia,not recorded
lhouse,4,1,92,24,29 to 32,1,0:29:00,sig,scorallinus,na,10,,gra.det,14,Rob,not recorded
lhouse,4,1,92,24,29 to 32,2,0:29:01,aca,cstriatus,na,9,,gra.det,5,Rob,not recorded
lhouse,4,1,92,24,29 to 32,3,0:29:30,aca,zscopas,na,9,,gra.det,55,Rob,not recorded
lhouse,4,1,92,24,29 to 32,4,0:29:37,aca,cstriatus,na,14,,gra.det,48,Rob,not recorded
lhouse,4,1,92,24,29 to 32,5,0:30:48,sig,scorallinus,na,10,,gra.det,9,Rob,not recorded
lhouse,4,1,92,24,35 to 38,6,0:35:00,aca,cstriatus,na,10,,gra.det,10,Rob,not recorded
lhouse,4,1,92,24,35 to 38,7,0:35:00,aca,cstriatus,na,9,,gra.det,11,Rob,not recorded
lhouse,4,1,92,24,35 to 38,8,0:35:00,aca,zscopas,na,8,,gra.det,6,Rob,not recorded
lhouse,4,1,92,24,35 to 38,9,0:35:00,aca,zscopas,na,8,,gra.det,152,Rob,not recorded
lhouse,4,1,92,24,35 to 38,10,0:35:08,aca,zscopas,na,8,,gra.det,4,Rob,not recorded
lhouse,4,1,92,24,35 to 38,11,0:35:29,aca,cstriatus,na,10,,gra.det,54,Rob,not recorded
lhouse,4,1,92,24,35 to 38,12,0:35:32,sca,csordidus,ip,9,,scra.sma.exc,4,Rob,not recorded
lhouse,4,1,92,24,35 to 38,13,0:35:33,sca,csordidus,ip,10,,scra.sma.exc,12,Rob,not recorded
lhouse,4,1,92,24,35 to 38,14,0:35:43,aca,cstriatus,na,11,,gra.det,11,Rob,not recorded
lhouse,4,1,92,24,35 to 38,15,0:36:17,sca,sniger,tp,15,,scra.sma.exc,12,Rob,not recorded
lhouse,4,1,92,24,35 to 38,16,0:36:25,aca,cstriatus,na,12,,gra.det,15,Rob,not recorded
lhouse,4,1,92,24,35 to 38,17,0:36:33,aca,cstriatus,na,10,,gra.det,2,Rob,not recorded
lhouse,4,1,92,24,35 to 38,18,0:36:38,aca,cstriatus,na,10,,gra.det,18,Rob,not recorded
lhouse,4,1,92,24,35 to 38,19,0:36:43,sig,svulpinus,na,15,,gra.det,9,Rob,not recorded
lhouse,4,1,92,24,35 to 38,20,0:36:55,aca,cstriatus,na,10,,gra.det,7,Rob,not recorded
lhouse,4,1,92,24,35 to 38,21,0:37:36,aca,cstriatus,na,10,,gra.det,28,Rob,not recorded
lhouse,4,2,92,24,0 to 3,22,0:42:00,sca,csordidus,ip,8,,scra.sma.exc,8,Rob,not recorded
lhouse,4,2,92,24,0 to 3,23,0:48:00,aca,zscopas,na,8,,gra.det,5,Rob,not recorded
lhouse,4,2,92,24,0 to 3,24,0:01:11,aca,cstriatus,na,10,,gra.det,10,Rob,not recorded
lhouse,4,2,92,24,0 to 3,25,0:01:12,aca,cstriatus,na,11,,gra.det,12,Rob,not recorded
lhouse,4,2,92,24,0 to 3,26,0:01:37,aca,cstriatus,na,11,,gra.det,1,Rob,not recorded
lhouse,4,2,92,24,0 to 3,27,0:01:39,aca,zscopas,na,8,,gra.det,2,Rob,not recorded
lhouse,4,2,92,24,0 to 3,28,0:01:58,aca,cstriatus,na,10,,gra.det,30,Rob,not recorded
lhouse,4,2,92,24,6 to 9,29,0:06:00,aca,cstriatus,na,9,,gra.det,16,Rob,not recorded
lhouse,4,2,92,24,6 to 9,30,0:06:00,aca,zscopas,na,8,,gra.det,24,Rob,not recorded
lhouse,4,2,92,24,6 to 9,31,0:06:00,aca,cstriatus,na,10,,gra.det,44,Rob,not recorded
lhouse,4,2,92,24,6 to 9,32,0:06:04,aca,cstriatus,na,9,,gra.det,40,Rob,not recorded
lhouse,4,2,92,24,6 to 9,33,0:06:27,sca,cbleekeri,ip,8,,scra.sma.exc,32,Rob,not recorded
lhouse,4,2,92,24,6 to 9,34,0:06:27,sca,csordidus,ip,13,,scra.sma.exc,11,Rob,not recorded
lhouse,4,2,92,24,6 to 9,35,0:06:28,sca,csordidus,ip,11,,scra.sma.exc,12,Rob,not recorded
lhouse,4,2,92,24,6 to 9,36,0:06:45,aca,zscopas,na,8,,gra.det,4,Rob,not recorded
lhouse,4,2,92,24,6 to 9,37,0:06:50,aca,cstriatus,na,10,,gra.det,2,Rob,not recorded
lhouse,4,2,92,24,6 to 9,38,0:06:53,sca,csordidus,ip,12,,scra.sma.exc,4,Rob,not recorded
lhouse,4,2,92,24,6 to 9,39,0:08:11,aca,cstriatus,na,9,,gra.det,6,Rob,not recorded
lhouse,4,2,92,24,6 to 9,40,0:08:50,aca,zscopas,na,9,,gra.det,5,Rob,not recorded
lhouse,4,2,92,24,12 to 15,41,0:12:00,aca,zscopas,na,8,,gra.det,4,Rob,not recorded
lhouse,4,2,92,24,12 to 15,42,0:12:32,aca,zscopas,na,7,,gra.det,12,Rob,not recorded
lhouse,4,2,92,24,12 to 15,43,0:13:10,aca,cstriatus,na,11,,gra.det,2,Rob,not recorded
lhouse,4,2,92,24,12 to 15,44,0:13:28,aca,cstriatus,na,11,,gra.det,27,Rob,not recorded
lhouse,4,2,92,24,12 to 15,45,0:13:29,sca,csordidus,ip,9,,scra.sma.exc,5,Rob,not recorded
lhouse,4,2,92,24,12 to 15,46,0:13:32,aca,cstriatus,na,10,,gra.det,4,Rob,not recorded
lhouse,4,2,92,24,12 to 15,47,0:13:35,aca,zscopas,na,9,,gra.det,43,Rob,not recorded
lhouse,4,2,92,24,18 to 21,48,0:18:22,aca,zscopas,na,8,,gra.det,4,Rob,not recorded
lhouse,4,2,92,24,18 to 21,49,0:18:50,sca,csordidus,ip,7,,scra.sma.exc,1,Rob,not recorded
lhouse,4,2,92,24,18 to 21,50,0:19:47,aca,zscopas,na,8,,gra.det,5,Rob,not recorded
lhouse,4,2,92,24,18 to 21,51,0:20:11,sca,csordidus,ip,8,,scra.sma.exc,8,Rob,not recorded
lhouse,4,2,92,24,18 to 21,52,0:20:20,aca,cstriatus,na,9,,gra.det,8,Rob,not recorded
lhouse,4,2,92,24,24 to 27,53,0:24:00,sca,cbleekeri,tp,20,,scra.sma.exc,11,Rob,not recorded
lhouse,4,2,92,24,24 to 27,54,0:24:02,aca,zscopas,na,9,,gra.det,19,Rob,not recorded
lhouse,4,2,92,24,24 to 27,55,0:24:20,aca,cstriatus,na,11,,gra.det,18,Rob,not recorded
lhouse,4,2,92,24,24 to 27,56,0:24:40,aca,cstriatus,na,12,,gra.det,15,Rob,not recorded
lhouse,4,2,92,24,24 to 27,57,0:25:47,aca,cstriatus,na,10,,gra.det,3,Rob,not recorded
lhouse,4,2,92,24,24 to 27,58,0:26:39,sca,sniger,ip,9,,scra.sma.exc,15,Rob,not recorded
lhouse,4,2,92,24,24 to 27,59,0:26:40,sca,csordidus,ip,12,,scra.sma.exc,1,Rob,not recorded
lhouse,4,2,92,24,24 to 27,60,0:26:41,sca,cbleekeri,ip,10,,scra.sma.exc,15,Rob,not recorded
lhouse,4,2,92,24,24 to 27,61,0:26:41,sca,csordidus,ip,12,,scra.sma.exc,13,Rob,not recorded
lhouse,4,2,92,24,24 to 27,62,0:26:48,sca,csordidus,ip,9,,scra.sma.exc,5,Rob,not recorded
lhouse,4,2,92,24,30 to 33,63,0:30:00,sca,csordidus,ip,9,,scra.sma.exc,6,Rob,not recorded
lhouse,4,2,92,24,30 to 33,64,0:32:07,aca,zscopas,na,7,,gra.det,57,Rob,not recorded
