Date,Site,Observer,Temperature,Species,Size,Grp_Size,Mixed_Grp,Start_Time,End_Time,Time,minutes ,seconds ,minutes*60,add_to_ seconds ,total_divided_by_60 ,Total_Bites ,Bites_per_minute,Trial_Time,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,30,1,N,12:49:00,12:52:00,0:03:00,3,0,180,180,3,32,10.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,30,1,N,13:13:00,13:16:00,0:03:00,3,0,180,180,3,7,2.333333333,3,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,20,2,N,13:28:00,13:31:00,0:03:00,3,0,180,180,3,24,8,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,16,3,N,10:45:00,10:48:00,0:03:00,3,0,180,180,3,76,25.33333333,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,26,3,N,10:47:00,10:52:00,0:05:00,3,0,180,180,3,110,36.66666667,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,24,1,N,10:53:00,10:56:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,17,1,N,11:03:00,11:06:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,19,1,N,11:21:00,11:24:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,30,1,N,11:24:00,11:27:00,0:03:00,3,0,180,180,3,90,30,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,27,1,N,11:29:00,11:32:00,0:03:00,3,0,180,180,3,66,22,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,16,3,N,11:47:00,11:50:00,0:03:00,3,0,180,180,3,100,33.33333333,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,17,3,N,12:50:00,12:53:00,0:03:00,3,0,180,180,3,98,32.66666667,3,,
20/11/2017,Palfrey ,Kelly ,27,Zebrasoma_velliferum,25,3,N,12:54:00,12:57:00,0:03:00,3,0,180,180,3,89,29.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_velliferum,18,1,N,10:46:00,10:49:00,0:03:00,3,0,180,180,3,97,32.33333333,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_velliferum,25,1,N,10:53:00,10:56:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_velliferum,17,1,N,10:56:00,10:59:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_velliferum,20,1,N,11:22:00,11:25:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_velliferum,22,1,N,11:27:00,11:30:00,0:03:00,3,0,180,180,3,96,32,3,,
21/11/2017,North_Point,Lex,27,Siganus_corallinus,25,2,N,11:41:00,11:44:00,0:03:00,3,0,180,180,3,51,17,3,,
21/11/2017,North_Point,Lex,27,Siganus_corallinus,25,2,N,11:44:00,11:47:00,0:03:00,3,0,180,180,3,66,22,3,,
21/11/2017,North_Point,Melina,27,Siganus_corallinus,22,2,N,11:40:00,11:43:00,0:03:00,3,0,180,180,3,62,20.66666667,3,,
21/11/2017,North_Point,Melina,27,Siganus_corallinus,24,2,N,12:00:00,12:03:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
21/11/2017,North_Point,Melina,27,Siganus_corallinus,24,2,N,12:04:00,12:07:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
21/11/2017,North_Point,Melina,27,Siganus_corallinus,22,2,N,12:28:00,12:31:00,0:03:00,3,0,180,180,3,18,6,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,28,2,N,12:12:00,12:15:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,29,2,N,12:16:00,12:19:00,0:03:00,3,0,180,180,3,48,16,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,30,2,N,12:45:00,12:48:00,0:03:00,3,0,180,180,3,10,3.333333333,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,28,2,N,12:49:00,12:52:00,0:03:00,3,0,180,180,3,33,11,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,27,2,N,12:53:00,12:56:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,30,2,N,12:57:00,13:00:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,25,2,N,13:12:00,13:25:00,0:13:00,3,0,180,180,3,81,27,3,,
21/11/2017,North_Point,Kelly ,27,Siganus_corallinus,26,2,N,13:16:00,13:19:00,0:03:00,3,0,180,180,3,62,20.66666667,3,,
21/11/2017,North_Point,Lex,27,Acanthurus_olivaceous,28,3,N,12:10:00,12:13:00,0:03:00,3,0,180,180,3,216,72,3,,
21/11/2017,North_Point,Lex,27,Acanthurus_olivaceous,28,1,N,12:15:00,12:18:00,0:03:00,3,0,180,180,3,181,60.33333333,3,,
21/11/2017,North_Point,Lex,27,Acanthurus_olivaceous,25,1,N,12:32:00,12:35:00,0:03:00,3,0,180,180,3,210,70,3,,
21/11/2017,North_Point,Melina,27,Acanthurus_olivaceous,24,1,N,12:51:00,12:54:00,0:03:00,3,0,180,180,3,257,85.66666667,3,,
21/11/2017,North_Point,Melina,27,Acanthurus_olivaceous,26,6,N,13:13:00,13:16:00,0:03:00,3,0,180,180,3,234,78,3,,
21/11/2017,North_Point,Kelly ,27,Acanthurus_olivaceous,34,5,N,11:55:00,11:58:00,0:03:00,3,0,180,180,3,194,64.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Acanthurus_olivaceous,31,4,N,13:02:00,13:05:00,0:03:00,3,0,180,180,3,187,62.33333333,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,30,1,N,11:54:00,11:57:00,0:03:00,3,0,180,180,3,45,15,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,40,3,N,11:59:00,12:00:00,0:01:00,3,0,180,180,3,33,11,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,42,1,N,12:07:00,12:10:00,0:03:00,3,0,180,180,3,55,18.33333333,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,28,1,N,12:19:00,12:22:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,35,1,N,12:23:00,12:26:00,0:03:00,3,0,180,180,3,55,18.33333333,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,20,1,N,12:26:00,12:29:00,0:03:00,3,0,180,180,3,50,16.66666667,3,,
21/11/2017,North_Point,Lex,27,Naso_unicornis,45,1,N,13:09:00,13:12:00,0:03:00,3,0,180,180,3,45,15,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,35,1,N,11:49:00,11:52:00,0:03:00,3,0,180,180,3,31,10.33333333,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,30,1,N,11:53:00,11:56:00,0:03:00,3,0,180,180,3,10,3.333333333,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,45,1,N,12:17:00,12:20:00,0:03:00,3,0,180,180,3,32,10.66666667,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,45,1,N,12:32:00,12:35:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,40,1,N,12:40:00,12:43:00,0:03:00,3,0,180,180,3,24,8,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,24,1,N,12:40:00,12:43:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
21/11/2017,North_Point,Melina,27,Naso_unicornis,30,1,N,13:07:00,13:10:00,0:03:00,3,0,180,180,3,12,4,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,27,3,N,11:46:00,11:49:00,0:03:00,3,0,180,180,3,52,17.33333333,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,30,1,N,12:03:00,12:06:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,26,1,N,12:07:00,12:10:00,0:03:00,3,0,180,180,3,34,11.33333333,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,27,3,N,12:25:00,12:28:00,0:03:00,3,0,180,180,3,62,20.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,43,1,N,13:20:00,13:23:00,0:03:00,3,0,180,180,3,57,19,3,,
21/11/2017,North_Point,Kelly ,27,Naso_unicornis,15,1,N,13:24:00,13:27:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
21/11/2017,North_Point,Lex,27,Zebrasoma_velliferum,25,1,N,11:47:00,11:50:00,0:03:00,3,0,180,180,3,126,42,3,,
21/11/2017,North_Point,Lex,27,Zebrasoma_velliferum,25,3,N,12:36:00,12:39:00,0:03:00,3,0,180,180,3,59,19.66666667,3,,
21/11/2017,North_Point,Lex,27,Zebrasoma_velliferum,27,4,N,12:40:00,12:43:00,0:03:00,3,0,180,180,3,67,22.33333333,3,,
21/11/2017,North_Point,Kelly ,27,Zebrasoma_velliferum,30,1,N,11:40:00,11:43:00,0:03:00,3,0,180,180,3,83,27.66666667,3,,
21/11/2017,North_Point,Kelly ,27,Zebrasoma_velliferum,30,1,N,12:32:00,12:35:00,0:03:00,3,0,180,180,3,67,22.33333333,3,,
22/11/2017,North_Point,Lex,26,Acanthurus_olivaceous,23,3,N,12:48:00,12:51:00,0:03:00,3,0,180,180,3,203,67.66666667,3,,
22/11/2017,North_Point,Lex,26,Acanthurus_olivaceous,28,1,N,12:52:00,12:55:00,0:03:00,3,0,180,180,3,128,42.66666667,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,26,1,N,12:06:00,12:09:00,0:03:00,3,0,180,180,3,264,88,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,26,1,N,12:09:00,12:12:00,0:03:00,3,0,180,180,3,240,80,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,30,1,N,12:12:00,12:15:00,0:03:00,3,0,180,180,3,157,52.33333333,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,28,1,N,12:17:00,12:20:00,0:03:00,3,0,180,180,3,178,59.33333333,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,30,1,N,12:21:00,12:24:00,0:03:00,3,0,180,180,3,204,68,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,32,1,N,12:24:00,12:27:00,0:03:00,3,0,180,180,3,182,60.66666667,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,30,3,N,12:27:00,12:30:00,0:03:00,3,0,180,180,3,149,49.66666667,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,32,2,N,12:30:00,12:33:00,0:03:00,3,0,180,180,3,180,60,3,,
22/11/2017,North_Point,Melina,26,Acanthurus_olivaceous,26,2,N,12:36:00,12:39:00,0:03:00,3,0,180,180,3,211,70.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,30,4,N,11:50:00,11:53:00,0:03:00,3,0,180,180,3,243,81,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,32,8,N,11:53:00,11:56:00,0:03:00,3,0,180,180,3,168,56,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,34,1,N,12:18:00,12:21:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,35,1,N,12:33:00,12:36:00,0:03:00,3,0,180,180,3,216,72,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,30,1,N,12:36:00,12:39:00,0:03:00,3,0,180,180,3,207,69,3,,
22/11/2017,North_Point,Melina,27,Zebrasoma_scopas,22,2,N,13:37:00,13:40:00,0:03:00,3,0,180,180,3,170,56.66666667,3,,
22/11/2017,North_Point,Melina,27,Zebrasoma_scopas,20,2,N,13:40:00,13:43:00,0:03:00,3,0,180,180,3,143,47.66666667,3,,
22/11/2017,North_Point,Lex,26,Naso_unicornis,40,1,N,11:51:00,11:54:00,0:03:00,3,0,180,180,3,19,6.333333333,3,,
22/11/2017,North_Point,Lex,26,Naso_unicornis,35,1,N,12:08:00,12:10:04,0:02:04,2,4,120,124,2.066666667,14,6.774193548,2.066666667,,
22/11/2017,North_Point,Lex,26,Naso_unicornis,40,1,N,12:12:00,12:15:00,0:03:00,3,0,180,180,3,50,16.66666667,3,,
22/11/2017,North_Point,Lex,26,Naso_unicornis,30,1,N,12:24:00,12:27:00,0:03:00,3,0,180,180,3,29,9.666666667,3,,
22/11/2017,North_Point,Lex,26,Naso_unicornis,20,1,N,13:14:00,13:17:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
22/11/2017,North_Point,Melina,26,Naso_unicornis,22,1,N,11:53:00,11:56:00,0:03:00,3,0,180,180,3,42,14,3,,
22/11/2017,North_Point,Melina,26,Naso_unicornis,28,1,N,11:57:00,12:00:00,0:03:00,3,0,180,180,3,60,20,3,,
22/11/2017,North_Point,Melina,26,Naso_unicornis,24,1,N,12:02:00,12:05:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,22,1,N,12:04:00,12:07:00,0:03:00,3,0,180,180,3,69,23,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,23,1,N,12:19:00,12:22:00,0:03:00,3,0,180,180,3,63,21,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,25,1,N,12:32:00,12:35:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,28,1,N,12:56:00,12:59:00,0:03:00,3,0,180,180,3,4,1.333333333,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,25,3,N,13:07:00,13:10:00,0:03:00,3,0,180,180,3,79,26.33333333,3,,
22/11/2017,North_Point,Lex,26,Zebrasoma_velliferum,28,2,N,13:10:00,13:13:00,0:03:00,3,0,180,180,3,85,28.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,26,4,N,12:21:00,12:24:00,0:03:00,3,0,180,180,3,136,45.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,28,4,N,12:24:00,12:27:00,0:03:00,3,0,180,180,3,86,28.66666667,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,30,4,N,12:27:00,12:30:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,25,1,N,12:30:00,12:33:00,0:03:00,3,0,180,180,3,110,36.66666667,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,27,1,N,13:00:00,13:03:00,0:03:00,3,0,180,180,3,85,28.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,27,1,N,13:03:00,13:06:00,0:03:00,3,0,180,180,3,48,16,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,30,1,N,13:06:00,13:09:00,0:03:00,3,0,180,180,3,87,29,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,26,1,N,13:09:00,13:12:00,0:03:00,3,0,180,180,3,109,36.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,33,15,Y,11:56:00,11:59:00,0:03:00,3,0,180,180,3,257,85.66666667,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,32,10,Y,12:00:00,12:03:00,0:03:00,3,0,180,180,3,120,40,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,29,15,Y,12:03:00,12:06:00,0:03:00,3,0,180,180,3,244,81.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,30,15,Y,12:06:00,12:09:00,0:03:00,3,0,180,180,3,160,53.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Acanthurus_olivaceous,26,20,Y,12:12:00,12:15:00,0:03:00,3,0,180,180,3,262,87.33333333,3,,
22/11/2017,North_Point,Kelly ,26,Zebrasoma_velliferum,24,30,Y,12:15:00,12:18:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
23/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,36,1,N,13:07:00,13:10:00,0:03:00,3,0,180,180,3,120,40,3,,
23/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,37,1,N,13:20:00,13:23:00,0:03:00,3,0,180,180,3,244,81.33333333,3,,
23/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,35,1,N,13:23:00,13:26:00,0:03:00,3,0,180,180,3,220,73.33333333,3,,
23/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,26,1,N,13:26:00,13:29:00,0:03:00,3,0,180,180,3,241,80.33333333,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,13,1,N,11:12:00,11:15:00,0:03:00,3,0,180,180,3,93,31,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,10,4,N,11:16:00,11:19:00,0:03:00,3,0,180,180,3,102,34,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,14,1,N,11:24:00,11:27:00,0:03:00,3,0,180,180,3,129,43,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,13,1,N,11:28:00,11:31:00,0:03:00,3,0,180,180,3,120,40,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,10,1,N,11:36:00,11:39:00,0:03:00,3,0,180,180,3,115,38.33333333,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,13,1,N,11:40:00,11:43:00,0:03:00,3,0,180,180,3,105,35,3,,
23/11/2017,Palfrey ,Kelly ,27,Zebrasoma_scopas,15,1,N,13:01:00,13:04:00,0:03:00,3,0,180,180,3,93,31,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,20,1,N,10:59:00,11:02:00,0:03:00,3,0,180,180,3,125,41.66666667,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,16,1,N,11:04:00,11:07:00,0:03:00,3,0,180,180,3,195,65,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,8,1,N,11:07:00,11:10:00,0:03:00,3,0,180,180,3,226,75.33333333,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,20,1,N,11:19:00,11:22:00,0:03:00,3,0,180,180,3,91,30.33333333,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,18,2,N,11:28:00,11:31:00,0:03:00,3,0,180,180,3,110,36.66666667,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,15,1,N,11:32:00,11:35:00,0:03:00,3,0,180,180,3,162,54,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,23,4,N,11:35:00,11:38:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,20,1,N,11:39:00,11:42:00,0:03:00,3,0,180,180,3,102,34,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,15,1,N,11:43:00,11:46:00,0:03:00,3,0,180,180,3,230,76.66666667,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,25,1,N,11:54:00,11:56:03,0:02:03,2,3,120,123,2.05,30,14.63414634,2.05,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,18,1,N,12:55:00,12:58:00,0:03:00,3,0,180,180,3,102,34,3,,
23/11/2017,Palfrey ,Lex,27,Zebrasoma_scopas,20,1,N,12:58:00,13:01:00,0:03:00,3,0,180,180,3,93,31,3,,
23/11/2017,Palfrey ,Kelly ,27,Naso_unicornis,35,2,N,11:08:00,11:11:00,0:03:00,3,0,180,180,3,21,7,3,,
23/11/2017,Palfrey ,Kelly ,27,Naso_unicornis,40,2,N,11:20:00,11:23:00,0:03:00,3,0,180,180,3,36,12,3,,
23/11/2017,Palfrey ,Kelly ,27,Naso_unicornis,47,2,N,12:52:00,12:55:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
23/11/2017,Palfrey ,Kelly ,27,Naso_unicornis,55,5,N,12:58:00,13:01:00,0:03:00,3,0,180,180,3,7,2.333333333,3,,
23/11/2017,Palfrey ,Lex,27,Naso_unicornis,45,3,N,12:43:00,12:46:00,0:03:00,3,0,180,180,3,55,18.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_corallinus,31,2,N,10:45:00,10:48:00,0:03:00,3,0,180,180,3,36,12,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_corallinus,29,2,N,10:48:00,10:51:00,0:03:00,3,0,180,180,3,42,14,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_corallinus,28,2,N,11:03:00,11:06:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_corallinus,28,2,N,11:06:00,11:09:00,0:03:00,3,0,180,180,3,25,8.333333333,3,,
29/10/2017,North_Point,Joel ,28,Siganus_corallinus,20,2,N,14:28:00,14:31:00,0:03:00,3,0,180,180,3,18,6,3,,
29/10/2017,North_Point,Joel ,28,Siganus_corallinus,20,2,N,14:32:00,14:35:00,0:03:00,3,0,180,180,3,10,3.333333333,3,,
29/10/2017,North_Point,Joel ,28,Siganus_corallinus,25,2,N,14:54:00,14:57:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
29/10/2017,North_Point,Joel ,28,Siganus_corallinus,25,2,N,14:57:00,15:00:00,0:03:00,3,0,180,180,3,24,8,3,,
29/10/2017,North_Point,Joel ,27,Siganus_corallinus,25,2,N,11:01:00,11:04:00,0:03:00,3,0,180,180,3,63,21,3,,
29/10/2017,North_Point,Joel ,27,Siganus_corallinus,25,2,N,11:23:00,11:26:00,0:03:00,3,0,180,180,3,21,7,3,,
29/10/2017,North_Point,Lex ,27,Siganus_corallinus,25,2,N,13:56:00,13:59:00,0:03:00,3,0,180,180,3,56,18.66666667,3,,
29/10/2017,North_Point,Lex ,27,Siganus_corallinus,25,2,N,13:59:00,14:02:00,0:03:00,3,0,180,180,3,58,19.33333333,3,,
29/10/2017,North_Point,Kelly ,27,Siganus_corallinus,20,2,N,13:28:00,13:31:00,0:03:00,3,0,180,180,3,35,11.66666667,3,,
29/10/2017,North_Point,Kelly ,27,Siganus_corallinus,22,1,N,13:34:00,13:37:00,0:03:00,3,0,180,180,3,21,7,3,,
29/10/2017,North_Point,Kelly ,27,Siganus_corallinus,22,2,N,10:13:00,10:17:30,0:04:30,3,30,180,210,3.5,65,18.57142857,3.5,,
29/10/2017,North_Point,Kelly ,27,Siganus_corallinus,17,2,N,11:52:00,11:54:38,0:02:38,2,38,120,158,2.633333333,53,20.12658228,2.633333333,,
29/10/2017,North_Point,Kelly ,27,Siganus_corallinus,17,2,N,14:47:00,14:50:00,0:03:00,3,0,180,180,3,74,24.66666667,3,,
29/10/2017,North_Point,Lex ,27,Siganus_doliatus,28,2,N,14:21:00,14:24:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
29/10/2017,North_Point,Lex ,27,Siganus_doliatus,28,2,N,14:24:00,14:27:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
29/10/2017,North_Point,Lex ,27,Siganus_doliatus,22,2,N,14:44:00,14:47:08,0:03:08,3,8,180,188,3.133333333,52,16.59574468,3.133333333,,
29/10/2017,North_Point,Lex ,27,Siganus_doliatus,22,2,N,14:40:00,14:43:00,0:03:00,3,0,180,180,3,26,8.666666667,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,27,2,N,14:14:00,14:17:00,0:03:00,3,0,180,180,3,60,20,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,27,2,N,14:17:00,14:20:00,0:03:00,3,0,180,180,3,66,22,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,17,2,N,14:27:00,14:30:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,15,2,N,14:30:00,14:33:00,0:03:00,3,0,180,180,3,43,14.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,20,2,N,14:48:00,14:51:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,20,2,N,14:51:00,14:54:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,27,2,N,10:22:00,10:25:00,0:03:00,3,0,180,180,3,54,18,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,25,2,N,10:27:00,10:29:30,0:02:30,2,30,120,150,2.5,22,8.8,2.5,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,28,2,N,11:15:00,11:18:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,28,2,N,11:22:00,11:25:00,0:03:00,3,0,180,180,3,69,23,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,23,2,N,11:31:00,11:34:00,0:03:00,3,0,180,180,3,75,25,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,28,2,N,11:34:00,11:37:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,26,2,N,11:37:00,11:40:00,0:03:00,3,0,180,180,3,37,12.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,25,2,N,11:43:00,11:46:00,0:03:00,3,0,180,180,3,48,16,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,22,2,N,11:48:00,11:51:00,0:03:00,3,0,180,180,3,52,17.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,24,2,N,11:51:00,11:54:00,0:03:00,3,0,180,180,3,91,30.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,26,2,N,13:00:00,13:03:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,25,2,N,13:03:00,13:06:00,0:03:00,3,0,180,180,3,59,19.66666667,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,30,2,N,13:27:00,13:30:00,0:03:00,3,0,180,180,3,45,15,3,,
29/10/2017,North_Point,Zoe ,27,Siganus_doliatus,32,2,N,13:30:00,13:33:00,0:03:00,3,0,180,180,3,90,30,3,,
29/10/2017,North_Point,Joel ,27,Siganus_doliatus,20,2,N,13:42:00,13:45:00,0:03:00,3,0,180,180,3,10,3.333333333,3,,
29/10/2017,North_Point,Joel ,27,Siganus_doliatus,20,2,N,13:46:00,13:49:00,0:03:00,3,0,180,180,3,48,16,3,,
29/10/2017,North_Point,Joel ,27,Siganus_doliatus,20,2,N,13:54:00,13:57:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
29/10/2017,North_Point,Joel ,27,Siganus_doliatus,20,2,N,13:57:00,14:00:00,0:03:00,3,0,180,180,3,45,15,3,,
